departure_port,arrival_port,Departure Delay,Arrival Delay,Date,real_fare_(AUD)
Perth,Sydney,11.53846154,23.84615385,2019-12,855.0
Port Hedland,Perth,62.5,50.0,2019-12,
Port Macquarie,Sydney,50.90909091,56.36363636,2019-12,362.0
Proserpine,Brisbane,31.11111111,24.44444444,2019-12,
Rockhampton,Brisbane,22.30769231,20.0,2019-12,
Sunshine Coast,Melbourne,31.3253012,32.53012048,2019-12,349.0
Sunshine Coast,Sydney,40.0,50.0,2019-12,295.0
Sydney,Adelaide,25.45454545,20.0,2019-12,
Sydney,Albury,26.78571429,33.92857143,2019-12,
Sydney,Ayers Rock,19.35483871,0.0,2019-12,
Sydney,Ballina,16.66666667,19.04761905,2019-12,
Sydney,Brisbane,31.11111111,29.898989899999997,2019-12,
Sydney,Cairns,41.93548387,37.6344086,2019-12,
Sydney,Canberra,28.35051546,25.77319588,2019-12,
Sydney,Coffs Harbour,16.12903226,12.90322581,2019-12,
Sydney,Darwin,11.53846154,19.23076923,2019-12,
Sydney,Gold Coast,30.56603774,38.11320755,2019-12,
Sydney,Hamilton Island,23.33333333,23.33333333,2019-12,
Sydney,Hobart,16.25,22.5,2019-12,
Sydney,Launceston,48.48484848,42.42424242,2019-12,
Sydney,Melbourne,22.65861027,30.51359517,2019-12,
Sydney,Perth,41.22137405,20.61068702,2019-12,
Sydney,Port Macquarie,32.72727273,34.54545455,2019-12,
Sydney,Sunshine Coast,40.0,37.14285714,2019-12,
Sydney,Tamworth,34.04255319,29.78723404,2019-12,316.0
Sydney,Townsville,28.57142857,25.0,2019-12,508.0
Tamworth,Sydney,12.76595745,29.78723404,2019-12,
Townsville,Brisbane,14.28571429,10.71428571,2019-12,
Townsville,Sydney,39.28571429,25.0,2019-12,
Adelaide,Alice Springs,28.57142857,23.80952381,2019-12,595.0
Adelaide,Melbourne,40.0,30.0,2019-12,152.0
Adelaide,Perth,48.48484848,48.48484848,2019-12,736.0
Alice Springs,Adelaide,28.57142857,28.57142857,2019-12,
Alice Springs,Darwin,35.71428571,42.85714286,2019-12,
Broome,Perth,22.0,22.0,2019-12,607.0
Darwin,Alice Springs,35.71428571,35.71428571,2019-12,
Darwin,Perth,23.07692308,23.07692308,2019-12,842.0
Kalgoorlie,Perth,11.11111111,11.11111111,2019-12,813.0
Karratha,Perth,24.19354839,29.03225806,2019-12,1017.0
Melbourne,Adelaide,18.18181818,18.18181818,2019-12,
Newman,Perth,15.38461538,15.38461538,2019-12,
Perth,Adelaide,15.625,43.75,2019-12,
Perth,Broome,22.0,22.0,2019-12,
Perth,Darwin,0.0,0.0,2019-12,
Perth,Kalgoorlie,5.3571428569999995,5.3571428569999995,2019-12,
Perth,Karratha,8.064516129,6.451612902999999,2019-12,
Perth,Newman,7.692307692000001,15.38461538,2019-12,747.0
Perth,Port Hedland,9.302325581,6.976744186,2019-12,771.0
Port Hedland,Perth,20.93023256,23.25581395,2019-12,
Adelaide,Alice Springs,15.38461538,13.46153846,2019-12,595.0
Adelaide,Brisbane,20.36363636,18.54545455,2019-12,526.0
Adelaide,Canberra,22.3880597,16.41791045,2019-12,637.0
Adelaide,Gold Coast,26.5625,28.125,2019-12,588.0
Adelaide,Melbourne,23.85714286,22.14285714,2019-12,152.0
Adelaide,Perth,33.97129187,22.96650718,2019-12,736.0
Adelaide,Port Lincoln,8.108108108,11.14864865,2019-12,370.0
Adelaide,Sydney,25.50831793,29.75970425,2019-12,499.0
Albury,Sydney,27.82608696,33.04347826,2019-12,408.0
Alice Springs,Adelaide,28.84615385,30.76923077,2019-12,
Alice Springs,Darwin,13.7254902,13.7254902,2019-12,
Armidale,Sydney,34.782608700000004,49.68944099,2019-12,361.0
Ayers Rock,Sydney,16.07142857,30.35714286,2019-12,368.0
Ballina,Sydney,40.4109589,36.98630137,2019-12,192.0
Brisbane,Adelaide,19.85559567,17.32851986,2019-12,
Brisbane,Bundaberg,15.75342466,10.273972599999999,2019-12,
Brisbane,Cairns,25.0,24.01960784,2019-12,382.0
Brisbane,Canberra,21.66064982,20.93862816,2019-12,340.0
Brisbane,Darwin,22.64150943,29.24528302,2019-12,322.0
Brisbane,Emerald,11.80124224,14.28571429,2019-12,474.0
Brisbane,Gladstone,16.66666667,16.66666667,2019-12,232.0
Brisbane,Hamilton Island,22.58064516,17.74193548,2019-12,857.0
Brisbane,Hobart,20.48192771,20.48192771,2019-12,739.0
Brisbane,Mackay,26.64473684,25.65789474,2019-12,302.0
Brisbane,Melbourne,28.35249042,33.14176245,2019-12,320.0
Brisbane,Mount Isa,18.84057971,8.695652174,2019-12,867.0
Brisbane,Newcastle,25.72614108,24.89626556,2019-12,190.0
Brisbane,Perth,34.33962264,15.849056599999999,2019-12,984.0
Brisbane,Proserpine,15.6626506,16.86746988,2019-12,445.0
Brisbane,Rockhampton,21.07023411,18.39464883,2019-12,326.0
Brisbane,Sydney,26.20281273,36.343449299999996,2019-12,221.0
Brisbane,Townsville,26.72413793,24.71264368,2019-12,294.0
Broome,Perth,17.24137931,13.79310345,2019-12,607.0
Bundaberg,Brisbane,14.48275862,11.72413793,2019-12,330.0
Cairns,Brisbane,22.11302211,20.14742015,2019-12,
Cairns,Melbourne,25.12315271,28.57142857,2019-12,433.0
Cairns,Sydney,26.85512367,28.97526502,2019-12,398.0
Cairns,Townsville,8.219178082,8.219178082,2019-12,278.0
Canberra,Adelaide,17.64705882,20.58823529,2019-12,
Canberra,Brisbane,17.32851986,15.523465700000001,2019-12,
Canberra,Melbourne,17.88235294,21.88235294,2019-12,339.0
Canberra,Sydney,23.41880342,28.88888889,2019-12,486.0
Coffs Harbour,Sydney,27.748691100000002,35.07853403,2019-12,223.0
Darwin,Alice Springs,11.76470588,23.52941176,2019-12,
Darwin,Brisbane,38.67924528,30.18867925,2019-12,
Darwin,Melbourne,26.19047619,27.38095238,2019-12,757.0
Darwin,Perth,20.96774194,19.35483871,2019-12,842.0
Darwin,Sydney,33.33333333,40.47619048,2019-12,689.0
Dubbo,Sydney,28.07881773,35.467980299999994,2019-12,567.0
Emerald,Brisbane,19.25465839,16.77018634,2019-12,
Gladstone,Brisbane,20.60301508,17.08542714,2019-12,
Gold Coast,Adelaide,49.20634921,31.74603175,2019-12,
Gold Coast,Melbourne,40.35714286,31.78571429,2019-12,
Gold Coast,Sydney,42.04398448,41.78525226,2019-12,219.0
Hamilton Island,Brisbane,19.35483871,22.58064516,2019-12,
Hamilton Island,Sydney,28.73563218,26.43678161,2019-12,573.0
Hobart,Brisbane,26.82926829,26.82926829,2019-12,
Hobart,Melbourne,32.34750462,35.30499076,2019-12,209.0
Hobart,Sydney,30.46594982,41.57706093,2019-12,391.0
Kalgoorlie,Perth,10.218978100000001,8.759124088,2019-12,813.0
Karratha,Perth,21.42857143,21.8487395,2019-12,1017.0
Launceston,Melbourne,26.83544304,27.59493671,2019-12,169.0
Launceston,Sydney,43.51851852,37.96296296,2019-12,288.0
Mackay,Brisbane,25.5033557,25.16778523,2019-12,
Melbourne,Adelaide,25.24822695,25.67375887,2019-12,
Melbourne,Brisbane,27.15105163,26.57743786,2019-12,
Melbourne,Cairns,20.79207921,20.79207921,2019-12,
Melbourne,Canberra,21.36150235,19.24882629,2019-12,
Melbourne,Darwin,22.61904762,17.85714286,2019-12,
Melbourne,Gold Coast,25.35714286,28.92857143,2019-12,544.0
Melbourne,Hobart,27.52293578,30.27522936,2019-12,
Melbourne,Launceston,25.0,23.23232323,2019-12,
Melbourne,Mildura,13.51351351,12.97297297,2019-12,316.0
Melbourne,Newcastle,41.66666667,40.90909091,2019-12,326.0
Melbourne,Perth,32.48945148,21.51898734,2019-12,771.0
Melbourne,Sunshine Coast,17.75147929,14.79289941,2019-12,
Melbourne,Sydney,28.90517636,36.00549702,2019-12,300.0
Mildura,Melbourne,19.35483871,24.19354839,2019-12,
Mount Isa,Brisbane,11.47540984,21.31147541,2019-12,
Newcastle,Brisbane,20.08368201,19.24686192,2019-12,
Newcastle,Melbourne,37.12121212,42.42424242,2019-12,
Newman,Perth,15.75757576,12.72727273,2019-12,
Perth,Adelaide,18.26923077,30.28846154,2019-12,
Perth,Brisbane,25.18796992,32.70676692,2019-12,
Perth,Broome,17.24137931,14.48275862,2019-12,
Perth,Kalgoorlie,8.633093525,10.07194245,2019-12,
Perth,Karratha,12.18487395,11.76470588,2019-12,
Perth,Melbourne,19.74248927,22.74678112,2019-12,
Perth,Newman,9.696969697,9.696969697,2019-12,747.0
Perth,Port Hedland,12.3655914,12.3655914,2019-12,771.0
Perth,Sydney,20.46035806,30.17902813,2019-12,855.0
Port Hedland,Perth,20.43010753,20.43010753,2019-12,
Port Lincoln,Adelaide,11.11111111,13.13131313,2019-12,
Port Macquarie,Sydney,32.51533742,38.03680982,2019-12,362.0
Proserpine,Brisbane,26.506024100000005,19.27710843,2019-12,
Proserpine,Sydney,35.48387097,38.70967742,2019-12,381.0
Rockhampton,Brisbane,21.78217822,20.4620462,2019-12,
Sunshine Coast,Melbourne,31.54761905,31.54761905,2019-12,349.0
Sunshine Coast,Sydney,42.46575342,47.48858447,2019-12,295.0
Sydney,Adelaide,33.39483395,29.33579336,2019-12,
Sydney,Albury,31.57894737,31.57894737,2019-12,
Sydney,Armidale,36.875,36.875,2019-12,
Sydney,Ayers Rock,27.586206899999997,5.1724137930000005,2019-12,
Sydney,Ballina,31.97278912,32.65306122,2019-12,
Sydney,Brisbane,33.82570162,31.83161004,2019-12,
Sydney,Cairns,35.68904594,28.26855124,2019-12,
Sydney,Canberra,26.27986348,27.81569966,2019-12,
Sydney,Coffs Harbour,33.68421053,25.26315789,2019-12,
Sydney,Darwin,29.76190476,27.38095238,2019-12,
Sydney,Dubbo,30.62200957,32.05741627,2019-12,
Sydney,Gold Coast,36.28205128,38.46153846,2019-12,
Sydney,Hamilton Island,26.13636364,19.31818182,2019-12,
Sydney,Hobart,31.57894737,33.33333333,2019-12,
Sydney,Launceston,51.40186916,48.59813084,2019-12,
Sydney,Melbourne,34.06795225,38.65932048,2019-12,
Sydney,Perth,45.54707379,24.68193384,2019-12,
Sydney,Port Macquarie,31.05590062,29.8136646,2019-12,
Sydney,Proserpine,32.25806452,22.58064516,2019-12,
Sydney,Sunshine Coast,37.72727273,34.54545455,2019-12,
Sydney,Tamworth,36.99421965,34.10404624,2019-12,316.0
Sydney,Townsville,40.0,34.54545455,2019-12,508.0
Sydney,Wagga Wagga,16.66666667,21.21212121,2019-12,395.0
Tamworth,Sydney,24.70588235,31.76470588,2019-12,
Townsville,Brisbane,22.25433526,19.65317919,2019-12,
Townsville,Cairns,16.1971831,11.97183099,2019-12,
Townsville,Sydney,49.09090909,38.18181818,2019-12,
Wagga Wagga,Sydney,19.07216495,29.89690722,2019-12,
Adelaide,Brisbane,33.33333333,29.62962963,2020-01,313.0
Adelaide,Gold Coast,50.0,53.33333333,2020-01,287.0
Adelaide,Melbourne,42.45283019,37.73584906,2020-01,161.0
Adelaide,Perth,45.0,20.0,2020-01,489.0
Adelaide,Sydney,20.68965517,20.68965517,2020-01,228.0
Ayers Rock,Sydney,44.44444444,48.14814815,2020-01,259.0
Ballina,Sydney,35.18518519,29.62962963,2020-01,152.0
Brisbane,Adelaide,34.48275862,27.586206899999997,2020-01,
Brisbane,Cairns,32.69230769,19.23076923,2020-01,262.0
Brisbane,Darwin,8.0,4.0,2020-01,308.0
Brisbane,Hobart,9.302325581,11.62790698,2020-01,362.0
Brisbane,Mackay,22.58064516,19.35483871,2020-01,245.0
Brisbane,Melbourne,39.76608187,33.91812865,2020-01,238.0
Brisbane,Newcastle,33.75,33.75,2020-01,148.0
Brisbane,Proserpine,25.58139535,16.27906977,2020-01,224.0
Brisbane,Sydney,25.34246575,28.08219178,2020-01,175.0
Brisbane,Townsville,26.229508199999998,24.59016393,2020-01,244.0
Cairns,Brisbane,20.19230769,23.07692308,2020-01,
Cairns,Melbourne,33.89830508,32.20338983,2020-01,453.0
Cairns,Sydney,17.58241758,24.17582418,2020-01,404.0
Darwin,Brisbane,4.0,4.0,2020-01,
Darwin,Melbourne,26.92307692,34.61538462,2020-01,371.0
Darwin,Sydney,16.0,40.0,2020-01,371.0
Gold Coast,Adelaide,43.33333333,30.0,2020-01,
Gold Coast,Melbourne,52.84090909,40.34090909,2020-01,
Gold Coast,Sydney,40.28776978,31.65467626,2020-01,155.0
Hamilton Island,Sydney,36.66666667,23.33333333,2020-01,459.0
Hobart,Brisbane,18.60465116,18.60465116,2020-01,
Hobart,Melbourne,37.91469194,42.18009479,2020-01,196.0
Hobart,Sydney,39.25233645,46.72897196,2020-01,311.0
Launceston,Melbourne,41.01123596,43.25842697,2020-01,149.0
Launceston,Sydney,39.3442623,42.62295082,2020-01,325.0
Mackay,Brisbane,45.16129032,38.70967742,2020-01,
Melbourne,Adelaide,44.03669725,44.03669725,2020-01,
Melbourne,Brisbane,39.76608187,36.84210526,2020-01,
Melbourne,Cairns,43.33333333,41.66666667,2020-01,
Melbourne,Darwin,34.61538462,23.07692308,2020-01,
Melbourne,Gold Coast,41.47727273,46.02272727,2020-01,221.0
Melbourne,Hobart,26.06635071,30.805687199999998,2020-01,
Melbourne,Launceston,27.84090909,30.68181818,2020-01,
Melbourne,Newcastle,47.42268041,48.45360825,2020-01,183.0
Melbourne,Perth,32.0754717,18.86792453,2020-01,455.0
Melbourne,Sunshine Coast,14.54545455,20.0,2020-01,
Melbourne,Sydney,36.38443936,42.33409611,2020-01,182.0
Newcastle,Brisbane,25.64102564,32.05128205,2020-01,
Newcastle,Melbourne,37.5,35.41666667,2020-01,
Perth,Adelaide,40.0,25.0,2020-01,
Perth,Melbourne,28.30188679,16.98113208,2020-01,
Perth,Sydney,13.33333333,23.33333333,2020-01,455.0
Proserpine,Brisbane,18.60465116,20.93023256,2020-01,
Proserpine,Sydney,46.15384615,46.15384615,2020-01,430.0
Sunshine Coast,Melbourne,41.07142857,33.92857143,2020-01,396.0
Sunshine Coast,Sydney,55.73770492,55.73770492,2020-01,248.0
Sydney,Adelaide,33.33333333,29.88505747,2020-01,
Sydney,Ayers Rock,26.92307692,19.23076923,2020-01,
Sydney,Ballina,25.23364486,24.29906542,2020-01,
Sydney,Brisbane,41.89189189,33.78378378,2020-01,
Sydney,Cairns,25.27472527,17.58241758,2020-01,
Sydney,Darwin,28.0,12.0,2020-01,
Sydney,Gold Coast,33.68794326,32.62411348,2020-01,
Sydney,Hamilton Island,10.0,10.0,2020-01,
Sydney,Hobart,40.56603774,27.35849057,2020-01,
Sydney,Launceston,27.41935484,14.51612903,2020-01,
Sydney,Melbourne,39.54545455,36.36363636,2020-01,
Sydney,Perth,22.58064516,12.90322581,2020-01,
Sydney,Proserpine,53.84615385,30.76923077,2020-01,
Sydney,Sunshine Coast,35.48387097,27.41935484,2020-01,
Sydney,Townsville,23.33333333,20.0,2020-01,321.0
Townsville,Brisbane,26.229508199999998,26.229508199999998,2020-01,
Townsville,Sydney,33.33333333,33.33333333,2020-01,
Adelaide,Alice Springs,12.90322581,9.677419355,2020-01,535.0
Adelaide,Brisbane,8.411214953,9.345794393,2020-01,313.0
Adelaide,Canberra,6.666666667,3.333333333,2020-01,593.0
Adelaide,Melbourne,25.20325203,26.01626016,2020-01,161.0
Adelaide,Perth,16.82242991,14.95327103,2020-01,489.0
Adelaide,Sydney,18.25396825,18.65079365,2020-01,228.0
Alice Springs,Adelaide,21.875,15.625,2020-01,
Brisbane,Adelaide,17.9245283,11.32075472,2020-01,
Brisbane,Cairns,14.28571429,14.28571429,2020-01,262.0
Brisbane,Darwin,10.0,16.66666667,2020-01,308.0
Brisbane,Melbourne,26.43979058,29.31937173,2020-01,238.0
Brisbane,Perth,33.33333333,22.91666667,2020-01,770.0
Brisbane,Sydney,20.40816327,25.10204082,2020-01,175.0
Brisbane,Townsville,17.14285714,8.571428571,2020-01,244.0
Broome,Perth,100.0,100.0,2020-01,605.0
Cairns,Brisbane,14.28571429,14.28571429,2020-01,
Cairns,Melbourne,44.44444444,38.88888889,2020-01,453.0
Cairns,Sydney,30.0,31.42857143,2020-01,404.0
Canberra,Adelaide,6.896551724,6.896551724,2020-01,
Canberra,Melbourne,20.12578616,22.64150943,2020-01,226.0
Darwin,Brisbane,25.80645161,35.48387097,2020-01,
Darwin,Melbourne,19.23076923,34.61538462,2020-01,371.0
Darwin,Perth,3.225806452,3.225806452,2020-01,511.0
Darwin,Sydney,16.12903226,19.35483871,2020-01,371.0
Gold Coast,Melbourne,66.66666667,57.14285714,2020-01,
Gold Coast,Sydney,42.03821656,31.84713376,2020-01,155.0
Hamilton Island,Sydney,16.66666667,16.66666667,2020-01,459.0
Hobart,Melbourne,31.66666667,37.5,2020-01,196.0
Kalgoorlie,Perth,8.333333332999999,8.333333332999999,2020-01,441.0
Karratha,Perth,8.333333332999999,6.666666667,2020-01,663.0
Melbourne,Adelaide,21.2244898,28.16326531,2020-01,
Melbourne,Brisbane,23.68421053,31.57894737,2020-01,
Melbourne,Cairns,24.32432432,27.02702703,2020-01,
Melbourne,Canberra,22.64150943,28.93081761,2020-01,
Melbourne,Darwin,7.692307692000001,3.8461538460000004,2020-01,
Melbourne,Gold Coast,16.27906977,30.23255814,2020-01,221.0
Melbourne,Hobart,27.5,25.83333333,2020-01,
Melbourne,Perth,34.46601942,33.98058252,2020-01,455.0
Melbourne,Sydney,20.18890201,33.29397875,2020-01,182.0
Newman,Perth,10.0,10.0,2020-01,
Perth,Adelaide,22.22222222,18.51851852,2020-01,
Perth,Brisbane,16.55172414,17.93103448,2020-01,
Perth,Broome,100.0,100.0,2020-01,
Perth,Darwin,0.0,0.0,2020-01,
Perth,Kalgoorlie,16.66666667,16.66666667,2020-01,
Perth,Karratha,5.0,5.0,2020-01,
Perth,Melbourne,31.88405797,23.67149758,2020-01,
Perth,Newman,0.0,2.5,2020-01,745.0
Perth,Port Hedland,3.8461538460000004,7.692307692000001,2020-01,465.0
Perth,Sydney,29.3814433,26.80412371,2020-01,455.0
Port Hedland,Perth,12.0,4.0,2020-01,
Sydney,Adelaide,22.44094488,18.11023622,2020-01,
Sydney,Brisbane,23.48178138,23.27935223,2020-01,
Sydney,Cairns,22.85714286,18.57142857,2020-01,
Sydney,Darwin,41.93548387,16.12903226,2020-01,
Sydney,Gold Coast,22.07792208,20.12987013,2020-01,
Sydney,Hamilton Island,18.18181818,18.18181818,2020-01,
Sydney,Melbourne,25.85596222,31.99527745,2020-01,
Sydney,Perth,45.07772021,30.05181347,2020-01,
Townsville,Brisbane,17.14285714,14.28571429,2020-01,
Adelaide,Canberra,0.0,0.0,2020-01,593.0
Adelaide,Port Lincoln,12.62135922,12.62135922,2020-01,306.0
Albury,Sydney,30.55555556,34.72222222,2020-01,325.0
Alice Springs,Darwin,0.0,0.0,2020-01,
Armidale,Sydney,38.61386139,38.61386139,2020-01,328.0
Brisbane,Bundaberg,8.571428571,5.714285714,2020-01,
Brisbane,Cairns,12.03007519,9.77443609,2020-01,262.0
Brisbane,Canberra,21.37931034,20.0,2020-01,245.0
Brisbane,Emerald,10.25641026,10.25641026,2020-01,530.0
Brisbane,Gladstone,15.38461538,16.15384615,2020-01,257.0
Brisbane,Hamilton Island,16.12903226,12.90322581,2020-01,339.0
Brisbane,Mackay,16.8,18.4,2020-01,245.0
Brisbane,Mount Isa,25.49019608,15.68627451,2020-01,899.0
Brisbane,Newcastle,6.666666667,10.66666667,2020-01,148.0
Brisbane,Rockhampton,16.07142857,15.47619048,2020-01,355.0
Brisbane,Sydney,40.0,60.0,2020-01,175.0
Brisbane,Townsville,14.95327103,14.01869159,2020-01,244.0
Broome,Perth,18.51851852,13.58024691,2020-01,605.0
Bundaberg,Brisbane,8.653846154,4.807692308,2020-01,329.0
Cairns,Brisbane,15.15151515,17.42424242,2020-01,
Cairns,Townsville,8.02919708,8.02919708,2020-01,280.0
Canberra,Adelaide,50.0,25.0,2020-01,
Canberra,Brisbane,18.75,18.75,2020-01,
Canberra,Melbourne,40.625,43.75,2020-01,226.0
Canberra,Sydney,28.76712329,32.53424658,2020-01,231.0
Coffs Harbour,Sydney,29.45736434,31.78294574,2020-01,175.0
Darwin,Alice Springs,8.823529412000001,20.58823529,2020-01,
Dubbo,Sydney,36.08247423,35.05154639,2020-01,419.0
Emerald,Brisbane,11.86440678,13.55932203,2020-01,
Gladstone,Brisbane,18.60465116,17.82945736,2020-01,
Gold Coast,Sydney,33.33333333,33.33333333,2020-01,155.0
Hamilton Island,Brisbane,26.66666667,26.66666667,2020-01,
Hamilton Island,Sydney,21.05263158,21.05263158,2020-01,459.0
Hobart,Sydney,25.58139535,26.74418605,2020-01,311.0
Kalgoorlie,Perth,9.836065574,9.836065574,2020-01,441.0
Karratha,Perth,6.451612902999999,4.838709677,2020-01,663.0
Launceston,Melbourne,33.62831858,33.62831858,2020-01,149.0
Mackay,Brisbane,13.44537815,19.32773109,2020-01,
Melbourne,Canberra,27.586206899999997,27.586206899999997,2020-01,
Melbourne,Launceston,29.46428571,28.57142857,2020-01,
Melbourne,Mildura,41.02564103,46.15384615,2020-01,245.0
Mildura,Melbourne,43.58974359,43.58974359,2020-01,
Mount Isa,Brisbane,21.15384615,19.23076923,2020-01,
Newcastle,Brisbane,9.333333332999999,6.666666667,2020-01,
Newman,Perth,20.87912088,14.28571429,2020-01,
Perth,Broome,17.28395062,17.28395062,2020-01,
Perth,Kalgoorlie,8.196721311000001,8.196721311000001,2020-01,
Perth,Karratha,11.11111111,10.31746032,2020-01,
Perth,Newman,16.48351648,17.58241758,2020-01,745.0
Perth,Port Hedland,9.090909091,11.81818182,2020-01,465.0
Port Hedland,Perth,12.26415094,12.26415094,2020-01,
Port Lincoln,Adelaide,14.5631068,12.62135922,2020-01,
Port Macquarie,Sydney,26.26262626,27.27272727,2020-01,325.0
Rockhampton,Brisbane,15.38461538,17.75147929,2020-01,
Sunshine Coast,Sydney,25.0,25.0,2020-01,248.0
Sydney,Albury,38.35616438,36.98630137,2020-01,
Sydney,Armidale,29.12621359,31.06796117,2020-01,
Sydney,Brisbane,25.0,25.0,2020-01,
Sydney,Canberra,30.84745763,32.54237288,2020-01,
Sydney,Coffs Harbour,30.0,26.15384615,2020-01,
Sydney,Dubbo,37.37373737,38.38383838,2020-01,
Sydney,Gold Coast,20.0,22.5,2020-01,
Sydney,Hamilton Island,15.0,20.0,2020-01,
Sydney,Hobart,31.03448276,28.73563218,2020-01,
Sydney,Port Macquarie,37.62376238,36.63366337,2020-01,
Sydney,Sunshine Coast,21.66666667,21.66666667,2020-01,
Sydney,Tamworth,36.8,43.2,2020-01,315.0
Sydney,Wagga Wagga,38.095238099999996,40.47619048,2020-01,404.0
Tamworth,Sydney,39.02439024,40.6504065,2020-01,
Townsville,Brisbane,12.26415094,12.26415094,2020-01,
Townsville,Cairns,10.94890511,10.218978100000001,2020-01,
Wagga Wagga,Sydney,35.80246914,43.20987654,2020-01,
Adelaide,Port Lincoln,2.8409090910000003,3.4090909089999997,2020-01,306.0
Albury,Sydney,10.52631579,18.42105263,2020-01,325.0
Armidale,Sydney,15.0,20.0,2020-01,328.0
Ballina,Sydney,66.66666667,66.66666667,2020-01,152.0
Cairns,Townsville,36.36363636,36.36363636,2020-01,280.0
Dubbo,Sydney,16.04938272,20.98765432,2020-01,419.0
Melbourne,Mildura,42.5,45.0,2020-01,245.0
Mildura,Melbourne,50.0,57.5,2020-01,
Port Lincoln,Adelaide,7.3863636360000005,10.79545455,2020-01,
Sydney,Albury,17.94871795,12.82051282,2020-01,
Sydney,Armidale,7.3170731710000005,2.43902439,2020-01,
Sydney,Ballina,25.0,25.0,2020-01,
Sydney,Dubbo,12.98701299,11.68831169,2020-01,
Sydney,Wagga Wagga,16.94915254,20.33898305,2020-01,404.0
Townsville,Cairns,18.18181818,18.18181818,2020-01,
Wagga Wagga,Sydney,17.74193548,25.80645161,2020-01,
Adelaide,Brisbane,18.51851852,22.22222222,2020-01,313.0
Adelaide,Melbourne,28.98550725,33.33333333,2020-01,161.0
Adelaide,Sydney,41.37931034,58.62068966,2020-01,228.0
Brisbane,Adelaide,18.51851852,11.11111111,2020-01,
Brisbane,Cairns,23.33333333,23.33333333,2020-01,262.0
Brisbane,Canberra,16.66666667,16.66666667,2020-01,245.0
Brisbane,Darwin,26.31578947,15.78947368,2020-01,308.0
Brisbane,Melbourne,31.355932199999998,32.20338983,2020-01,238.0
Brisbane,Sydney,30.59701493,32.08955224,2020-01,175.0
Cairns,Brisbane,23.33333333,16.66666667,2020-01,
Cairns,Melbourne,27.90697674,27.90697674,2020-01,453.0
Cairns,Sydney,19.35483871,12.90322581,2020-01,404.0
Canberra,Brisbane,20.0,26.66666667,2020-01,
Canberra,Melbourne,37.5,34.375,2020-01,226.0
Coffs Harbour,Sydney,15.38461538,19.23076923,2020-01,175.0
