Year,Month,Arriving_Port,Average_Fare,Departing_Port
2016,10,Brisbane,744,Emerald
2016,11,Brisbane,753,Emerald
2016,12,Brisbane,761,Emerald
2017,1,Brisbane,770,Emerald
2017,2,Brisbane,778,Emerald
2017,3,Brisbane,785,Emerald
2017,4,Brisbane,793,Emerald
2017,5,Brisbane,800,Emerald
2017,6,Brisbane,807,Emerald
2017,7,Brisbane,814,Emerald
2017,8,Brisbane,821,Emerald
2017,9,Brisbane,827,Emerald
2017,10,Brisbane,834,Emerald
2017,11,Brisbane,840,Emerald
2017,12,Brisbane,846,Emerald
2018,1,Brisbane,851,Emerald
2018,2,Brisbane,857,Emerald
2018,3,Brisbane,862,Emerald
2018,4,Brisbane,867,Emerald
2018,5,Brisbane,871,Emerald
2018,6,Brisbane,876,Emerald
2018,7,Brisbane,880,Emerald
2018,8,Brisbane,884,Emerald
2018,9,Brisbane,888,Emerald
2018,10,Brisbane,892,Emerald
2018,11,Brisbane,895,Emerald
2018,12,Brisbane,898,Emerald
2019,1,Brisbane,901,Emerald
2019,2,Brisbane,904,Emerald
2019,3,Brisbane,906,Emerald
2019,4,Brisbane,909,Emerald
2019,5,Brisbane,911,Emerald
2019,6,Brisbane,912,Emerald
2019,7,Brisbane,914,Emerald
2019,8,Brisbane,915,Emerald
2019,9,Brisbane,917,Emerald
2019,10,Brisbane,918,Emerald
2019,11,Brisbane,918,Emerald
2019,12,Brisbane,919,Emerald
2020,1,Brisbane,919,Emerald
2020,2,Brisbane,919,Emerald
2020,3,Brisbane,919,Emerald
2020,4,Brisbane,919,Emerald
2020,11,Brisbane,918,Emerald
2020,12,Brisbane,917,Emerald
2021,1,Brisbane,916,Emerald
2021,2,Brisbane,915,Emerald
2021,3,Brisbane,913,Emerald
2021,4,Brisbane,912,Emerald
2021,5,Brisbane,910,Emerald
2021,6,Brisbane,908,Emerald
2021,7,Brisbane,905,Emerald
2021,8,Brisbane,903,Emerald
2021,9,Brisbane,900,Emerald
2021,10,Brisbane,897,Emerald
2021,11,Brisbane,894,Emerald
2021,12,Brisbane,890,Emerald
2022,1,Brisbane,887,Emerald
2022,2,Brisbane,883,Emerald
2022,3,Brisbane,879,Emerald
2022,4,Brisbane,874,Emerald
2022,5,Brisbane,870,Emerald
2022,6,Brisbane,865,Emerald
2022,7,Brisbane,860,Emerald
2022,8,Brisbane,855,Emerald
2022,9,Brisbane,849,Emerald
2022,10,Brisbane,844,Emerald
2022,11,Brisbane,838,Emerald
2022,12,Brisbane,832,Emerald
2023,1,Brisbane,825,Emerald
2023,2,Brisbane,819,Emerald
2023,3,Brisbane,812,Emerald
2023,4,Brisbane,805,Emerald
2023,5,Brisbane,798,Emerald
2023,6,Brisbane,790,Emerald
2023,7,Brisbane,783,Emerald
2023,8,Brisbane,776,Emerald
2023,9,Brisbane,768,Emerald
2023,10,Brisbane,761,Emerald
2023,11,Brisbane,754,Emerald
2023,12,Brisbane,746,Emerald
2024,1,Brisbane,739,Emerald
2024,2,Brisbane,731,Emerald
2012,11,Brisbane,724,Mount Isa
2012,12,Brisbane,717,Mount Isa
2013,1,Brisbane,709,Mount Isa
2013,2,Brisbane,702,Mount Isa
2013,3,Brisbane,694,Mount Isa
2013,4,Brisbane,687,Mount Isa
2013,5,Brisbane,680,Mount Isa
2013,6,Brisbane,672,Mount Isa
2013,7,Brisbane,665,Mount Isa
2013,8,Brisbane,657,Mount Isa
2013,9,Brisbane,650,Mount Isa
2013,10,Brisbane,642,Mount Isa
2013,11,Brisbane,635,Mount Isa
2013,12,Brisbane,627,Mount Isa
2014,1,Brisbane,620,Mount Isa
2014,2,Brisbane,612,Mount Isa
2014,3,Brisbane,605,Mount Isa
2014,4,Brisbane,597,Mount Isa
2014,5,Brisbane,590,Mount Isa
2014,6,Brisbane,582,Mount Isa
2014,7,Brisbane,575,Mount Isa
2014,8,Brisbane,567,Mount Isa
2014,9,Brisbane,560,Mount Isa
2014,10,Brisbane,552,Mount Isa
2014,11,Brisbane,545,Mount Isa
2014,12,Brisbane,537,Mount Isa
2015,1,Brisbane,529,Mount Isa
2015,2,Brisbane,522,Mount Isa
2015,3,Brisbane,514,Mount Isa
2015,4,Brisbane,507,Mount Isa
2015,5,Brisbane,499,Mount Isa
2015,6,Brisbane,491,Mount Isa
2015,7,Brisbane,484,Mount Isa
2015,8,Brisbane,476,Mount Isa
2015,9,Brisbane,469,Mount Isa
2015,10,Brisbane,461,Mount Isa
2015,11,Brisbane,453,Mount Isa
2015,12,Brisbane,446,Mount Isa
2016,1,Brisbane,438,Mount Isa
2016,2,Brisbane,430,Mount Isa
2016,3,Brisbane,423,Mount Isa
2016,4,Brisbane,415,Mount Isa
2016,5,Brisbane,407,Mount Isa
2016,6,Brisbane,400,Mount Isa
2016,7,Brisbane,392,Mount Isa
2016,8,Brisbane,384,Mount Isa
2016,9,Brisbane,377,Mount Isa
2016,10,Brisbane,369,Mount Isa
2016,11,Brisbane,361,Mount Isa
2016,12,Brisbane,353,Mount Isa
2017,1,Brisbane,346,Mount Isa
2017,2,Brisbane,338,Mount Isa
2017,3,Brisbane,330,Mount Isa
2017,4,Brisbane,322,Mount Isa
2017,5,Brisbane,315,Mount Isa
2017,6,Brisbane,307,Mount Isa
2017,7,Brisbane,299,Mount Isa
2017,8,Brisbane,291,Mount Isa
2017,9,Brisbane,283,Mount Isa
2017,10,Brisbane,276,Mount Isa
2017,11,Brisbane,268,Mount Isa
2017,12,Brisbane,260,Mount Isa
2018,1,Brisbane,252,Mount Isa
2018,2,Brisbane,244,Mount Isa
2018,3,Brisbane,236,Mount Isa
2018,4,Brisbane,229,Mount Isa
2018,5,Brisbane,221,Mount Isa
2018,6,Brisbane,213,Mount Isa
2018,7,Brisbane,205,Mount Isa
2018,8,Brisbane,197,Mount Isa
2018,9,Brisbane,189,Mount Isa
2018,10,Brisbane,181,Mount Isa
2018,11,Brisbane,174,Mount Isa
2018,12,Brisbane,166,Mount Isa
2019,1,Brisbane,158,Mount Isa
2019,2,Brisbane,150,Mount Isa
2019,3,Brisbane,142,Mount Isa
2019,4,Brisbane,134,Mount Isa
2019,5,Brisbane,126,Mount Isa
2019,6,Brisbane,118,Mount Isa
2019,7,Brisbane,110,Mount Isa
2019,8,Brisbane,102,Mount Isa
2019,9,Brisbane,94,Mount Isa
2019,10,Brisbane,86,Mount Isa
2019,11,Brisbane,78,Mount Isa
2019,12,Brisbane,70,Mount Isa
2020,1,Brisbane,62,Mount Isa
2020,2,Brisbane,54,Mount Isa
2020,3,Brisbane,46,Mount Isa
2020,4,Brisbane,38,Mount Isa
