Departing_Port,Arriving_Port,Month,Year,Average_Fare,Distance
Adelaide,Port Lincoln,1,2016,299.0,245.00141173119508
Adelaide,Sydney,1,2016,169.0,1164.1801497410133
Adelaide,Alice Springs,2,2016,116.0,1316.720676860747
Adelaide,Brisbane,2,2016,226.0,1619.982413941602
Adelaide,Canberra,2,2016,501.0,970.2290464494174
Adelaide,Gold Coast,2,2016,400.0,1604.1628403102109
Adelaide,Melbourne,2,2016,143.0,641.6529269409299
Adelaide,Perth,2,2016,488.0,2115.440208283999
Adelaide,Port Lincoln,2,2016,263.0,245.00141173119508
Adelaide,Sydney,2,2016,181.0,1164.1801497410133
Adelaide,Alice Springs,3,2016,89.0,1316.720676860747
Adelaide,Brisbane,3,2016,194.0,1619.982413941602
Adelaide,Canberra,3,2016,576.0,970.2290464494174
Adelaide,Gold Coast,3,2016,315.0,1604.1628403102109
Adelaide,Melbourne,3,2016,111.0,641.6529269409299
Adelaide,Perth,3,2016,488.0,2115.440208283999
Adelaide,Port Lincoln,3,2016,312.0,245.00141173119508
Adelaide,Sydney,3,2016,131.0,1164.1801497410133
Adelaide,Alice Springs,4,2016,75.0,1316.720676860747
Adelaide,Brisbane,4,2016,238.0,1619.982413941602
Adelaide,Canberra,4,2016,574.0,970.2290464494174
Adelaide,Gold Coast,4,2016,351.0,1604.1628403102109
Adelaide,Melbourne,4,2016,138.0,641.6529269409299
Adelaide,Perth,4,2016,436.0,2115.440208283999
Adelaide,Port Lincoln,4,2016,300.0,245.00141173119508
Adelaide,Sydney,4,2016,168.0,1164.1801497410133
Adelaide,Alice Springs,5,2016,105.0,1316.720676860747
Adelaide,Brisbane,5,2016,238.0,1619.982413941602
Adelaide,Canberra,5,2016,549.0,970.2290464494174
Adelaide,Gold Coast,5,2016,286.0,1604.1628403102109
Adelaide,Melbourne,5,2016,130.0,641.6529269409299
Adelaide,Perth,5,2016,336.0,2115.440208283999
Adelaide,Port Lincoln,5,2016,300.0,245.00141173119508
Adelaide,Sydney,5,2016,168.0,1164.1801497410133
Adelaide,Alice Springs,6,2016,93.0,1316.720676860747
Adelaide,Brisbane,6,2016,226.0,1619.982413941602
Adelaide,Canberra,6,2016,549.0,970.2290464494174
Adelaide,Gold Coast,6,2016,298.0,1604.1628403102109
Adelaide,Melbourne,6,2016,123.0,641.6529269409299
Adelaide,Perth,6,2016,431.0,2115.440208283999
Adelaide,Port Lincoln,6,2016,305.0,245.00141173119508
Adelaide,Sydney,6,2016,163.0,1164.1801497410133
Adelaide,Alice Springs,7,2016,78.0,1316.720676860747
Adelaide,Brisbane,7,2016,212.0,1619.982413941602
Adelaide,Canberra,7,2016,572.0,970.2290464494174
Adelaide,Gold Coast,7,2016,341.0,1604.1628403102109
Adelaide,Melbourne,7,2016,122.0,641.6529269409299
Adelaide,Perth,7,2016,396.0,2115.440208283999
Adelaide,Port Lincoln,7,2016,309.0,245.00141173119508
Adelaide,Sydney,7,2016,162.0,1164.1801497410133
Adelaide,Alice Springs,8,2016,93.0,1316.720676860747
Adelaide,Brisbane,8,2016,236.0,1619.982413941602
Adelaide,Canberra,8,2016,572.0,970.2290464494174
Adelaide,Gold Coast,8,2016,358.0,1604.1628403102109
Adelaide,Melbourne,8,2016,129.0,641.6529269409299
Adelaide,Perth,8,2016,371.0,2115.440208283999
Adelaide,Port Lincoln,8,2016,311.0,245.00141173119508
Adelaide,Sydney,8,2016,162.0,1164.1801497410133
Adelaide,Alice Springs,9,2016,181.0,1316.720676860747
Adelaide,Brisbane,9,2016,348.0,1619.982413941602
Adelaide,Canberra,9,2016,572.0,970.2290464494174
Adelaide,Gold Coast,9,2016,590.0,1604.1628403102109
Adelaide,Melbourne,9,2016,204.0,641.6529269409299
Adelaide,Perth,9,2016,545.0,2115.440208283999
Adelaide,Port Lincoln,9,2016,317.0,245.00141173119508
Adelaide,Sydney,9,2016,254.0,1164.1801497410133
Adelaide,Alice Springs,10,2016,172.0,1316.720676860747
Adelaide,Brisbane,10,2016,235.0,1619.982413941602
Adelaide,Canberra,10,2016,542.0,970.2290464494174
Adelaide,Gold Coast,10,2016,401.0,1604.1628403102109
Adelaide,Melbourne,10,2016,129.0,641.6529269409299
Adelaide,Perth,10,2016,431.0,2115.440208283999
Adelaide,Port Lincoln,10,2016,318.0,245.00141173119508
Adelaide,Sydney,10,2016,208.0,1164.1801497410133
Adelaide,Alice Springs,11,2016,110.0,1316.720676860747
Adelaide,Brisbane,11,2016,196.0,1619.982413941602
Adelaide,Canberra,11,2016,542.0,970.2290464494174
Adelaide,Gold Coast,11,2016,500.0,1604.1628403102109
Adelaide,Melbourne,11,2016,121.0,641.6529269409299
Adelaide,Perth,11,2016,431.0,2115.440208283999
Adelaide,Port Lincoln,11,2016,321.0,245.00141173119508
Adelaide,Sydney,11,2016,146.0,1164.1801497410133
Adelaide,Alice Springs,12,2016,262.0,1316.720676860747
Adelaide,Brisbane,12,2016,512.0,1619.982413941602
Adelaide,Canberra,12,2016,683.0,970.2290464494174
Adelaide,Gold Coast,12,2016,648.0,1604.1628403102109
Adelaide,Melbourne,12,2016,178.0,641.6529269409299
Adelaide,Perth,12,2016,500.0,2115.440208283999
Adelaide,Port Lincoln,12,2016,326.0,245.00141173119508
Adelaide,Sydney,12,2016,438.0,1164.1801497410133
Adelaide,Alice Springs,1,2017,281.0,1316.720676860747
Adelaide,Brisbane,1,2017,222.0,1619.982413941602
Adelaide,Canberra,1,2017,567.0,970.2290464494174
Adelaide,Gold Coast,1,2017,330.0,1604.1628403102109
Adelaide,Melbourne,1,2017,140.0,641.6529269409299
Adelaide,Perth,1,2017,429.0,2115.440208283999
Adelaide,Port Lincoln,1,2017,325.0,245.00141173119508
Adelaide,Sydney,1,2017,160.0,1164.1801497410133
Adelaide,Alice Springs,2,2017,70.0,1316.720676860747
Adelaide,Brisbane,2,2017,209.0,1619.982413941602
Adelaide,Canberra,2,2017,567.0,970.2290464494174
Adelaide,Gold Coast,2,2017,338.0,1604.1628403102109
Adelaide,Melbourne,2,2017,153.0,641.6529269409299
Adelaide,Perth,2,2017,379.0,2115.440208283999
Adelaide,Port Lincoln,2,2017,325.0,245.00141173119508
Adelaide,Sydney,2,2017,195.0,1164.1801497410133
Adelaide,Alice Springs,3,2017,173.0,1316.720676860747
Adelaide,Brisbane,3,2017,330.0,1619.982413941602
Adelaide,Canberra,3,2017,583.0,970.2290464494174
Adelaide,Gold Coast,3,2017,306.0,1604.1628403102109
Adelaide,Melbourne,3,2017,214.0,641.6529269409299
Adelaide,Perth,3,2017,564.0,2115.440208283999
Adelaide,Port Lincoln,3,2017,352.0,245.00141173119508
Adelaide,Sydney,3,2017,228.0,1164.1801497410133
Adelaide,Alice Springs,4,2017,661.0,1316.720676860747
Adelaide,Brisbane,4,2017,221.0,1619.982413941602
Adelaide,Canberra,4,2017,582.0,970.2290464494174
Adelaide,Gold Coast,4,2017,349.0,1604.1628403102109
Adelaide,Melbourne,4,2017,121.0,641.6529269409299
Adelaide,Perth,4,2017,391.0,2115.440208283999
Adelaide,Port Lincoln,4,2017,324.0,245.00141173119508
Adelaide,Sydney,4,2017,165.0,1164.1801497410133
Adelaide,Alice Springs,5,2017,539.0,1316.720676860747
Adelaide,Brisbane,5,2017,221.0,1619.982413941602
Adelaide,Canberra,5,2017,539.0,970.2290464494174
Adelaide,Gold Coast,5,2017,305.0,1604.1628403102109
Adelaide,Melbourne,5,2017,160.0,641.6529269409299
Adelaide,Perth,5,2017,366.0,2115.440208283999
Adelaide,Port Lincoln,5,2017,324.0,245.00141173119508
Adelaide,Sydney,5,2017,239.0,1164.1801497410133
Adelaide,Alice Springs,6,2017,578.0,1316.720676860747
Adelaide,Brisbane,6,2017,234.0,1619.982413941602
Adelaide,Canberra,6,2017,539.0,970.2290464494174
Adelaide,Gold Coast,6,2017,398.0,1604.1628403102109
Adelaide,Melbourne,6,2017,135.0,641.6529269409299
Adelaide,Perth,6,2017,403.0,2115.440208283999
Adelaide,Port Lincoln,6,2017,324.0,245.00141173119508
Adelaide,Sydney,6,2017,170.0,1164.1801497410133
Adelaide,Alice Springs,7,2017,574.0,1316.720676860747
Adelaide,Brisbane,7,2017,208.0,1619.982413941602
Adelaide,Canberra,7,2017,542.0,970.2290464494174
Adelaide,Gold Coast,7,2017,352.0,1604.1628403102109
Adelaide,Melbourne,7,2017,134.0,641.6529269409299
Adelaide,Perth,7,2017,376.0,2115.440208283999
Adelaide,Port Lincoln,7,2017,322.0,245.00141173119508
Adelaide,Sydney,7,2017,169.0,1164.1801497410133
Adelaide,Alice Springs,8,2017,542.0,1316.720676860747
Adelaide,Brisbane,8,2017,261.0,1619.982413941602
Adelaide,Canberra,8,2017,584.0,970.2290464494174
Adelaide,Gold Coast,8,2017,367.0,1604.1628403102109
Adelaide,Melbourne,8,2017,110.0,641.6529269409299
Adelaide,Perth,8,2017,376.0,2115.440208283999
Adelaide,Port Lincoln,8,2017,325.0,245.00141173119508
Adelaide,Sydney,8,2017,144.0,1164.1801497410133
Adelaide,Alice Springs,9,2017,833.0,1316.720676860747
Adelaide,Brisbane,9,2017,367.0,1619.982413941602
Adelaide,Canberra,9,2017,584.0,970.2290464494174
Adelaide,Gold Coast,9,2017,591.0,1604.1628403102109
Adelaide,Melbourne,9,2017,323.0,641.6529269409299
Adelaide,Perth,9,2017,574.0,2115.440208283999
Adelaide,Port Lincoln,9,2017,325.0,245.00141173119508
Adelaide,Sydney,9,2017,225.0,1164.1801497410133
Adelaide,Alice Springs,10,2017,733.0,1316.720676860747
Adelaide,Brisbane,10,2017,243.0,1619.982413941602
Adelaide,Canberra,10,2017,580.0,970.2290464494174
Adelaide,Gold Coast,10,2017,381.0,1604.1628403102109
Adelaide,Melbourne,10,2017,158.0,641.6529269409299
Adelaide,Perth,10,2017,423.0,2115.440208283999
Adelaide,Port Lincoln,10,2017,323.0,245.00141173119508
Adelaide,Sydney,10,2017,180.0,1164.1801497410133
Adelaide,Alice Springs,11,2017,612.0,1316.720676860747
Adelaide,Brisbane,11,2017,228.0,1619.982413941602
Adelaide,Canberra,11,2017,588.0,970.2290464494174
Adelaide,Gold Coast,11,2017,333.0,1604.1628403102109
Adelaide,Melbourne,11,2017,151.0,641.6529269409299
Adelaide,Perth,11,2017,595.0,2115.440208283999
Adelaide,Port Lincoln,11,2017,323.0,245.00141173119508
Adelaide,Sydney,11,2017,204.0,1164.1801497410133
Adelaide,Alice Springs,12,2017,588.0,1316.720676860747
Adelaide,Brisbane,12,2017,459.0,1619.982413941602
Adelaide,Canberra,12,2017,631.0,970.2290464494174
Adelaide,Gold Coast,12,2017,551.0,1604.1628403102109
Adelaide,Melbourne,12,2017,163.0,641.6529269409299
Adelaide,Perth,12,2017,641.0,2115.440208283999
Adelaide,Port Lincoln,12,2017,323.0,245.00141173119508
Adelaide,Sydney,12,2017,495.0,1164.1801497410133
Adelaide,Alice Springs,1,2018,730.0,1316.720676860747
Adelaide,Brisbane,1,2018,215.0,1619.982413941602
Adelaide,Canberra,1,2018,585.0,970.2290464494174
Adelaide,Gold Coast,1,2018,278.0,1604.1628403102109
Adelaide,Melbourne,1,2018,138.0,641.6529269409299
Adelaide,Perth,1,2018,529.0,2115.440208283999
Adelaide,Port Lincoln,1,2018,328.0,245.00141173119508
Adelaide,Sydney,1,2018,167.0,1164.1801497410133
Adelaide,Alice Springs,2,2018,554.0,1316.720676860747
Adelaide,Brisbane,2,2018,264.0,1619.982413941602
Adelaide,Canberra,2,2018,591.0,970.2290464494174
Adelaide,Gold Coast,2,2018,399.0,1604.1628403102109
Adelaide,Melbourne,2,2018,145.0,641.6529269409299
Adelaide,Perth,2,2018,544.0,2115.440208283999
Adelaide,Port Lincoln,2,2018,328.0,245.00141173119508
Adelaide,Sydney,2,2018,264.0,1164.1801497410133
Adelaide,Alice Springs,3,2018,780.0,1316.720676860747
Adelaide,Brisbane,3,2018,435.0,1619.982413941602
Adelaide,Canberra,3,2018,591.0,970.2290464494174
Adelaide,Gold Coast,3,2018,445.0,1604.1628403102109
Adelaide,Melbourne,3,2018,172.0,641.6529269409299
Adelaide,Perth,3,2018,529.0,2115.440208283999
Adelaide,Port Lincoln,3,2018,357.0,245.00141173119508
Adelaide,Sydney,3,2018,322.0,1164.1801497410133
Adelaide,Alice Springs,4,2018,589.0,1316.720676860747
Adelaide,Brisbane,4,2018,265.0,1619.982413941602
Adelaide,Canberra,4,2018,593.0,970.2290464494174
Adelaide,Gold Coast,4,2018,378.0,1604.1628403102109
Adelaide,Melbourne,4,2018,129.0,641.6529269409299
Adelaide,Perth,4,2018,443.0,2115.440208283999
Adelaide,Port Lincoln,4,2018,335.0,245.00141173119508
Adelaide,Sydney,4,2018,217.0,1164.1801497410133
Adelaide,Alice Springs,5,2018,552.0,1316.720676860747
Adelaide,Brisbane,5,2018,238.0,1619.982413941602
Adelaide,Canberra,5,2018,458.0,970.2290464494174
Adelaide,Gold Coast,5,2018,373.0,1604.1628403102109
Adelaide,Melbourne,5,2018,142.0,641.6529269409299
Adelaide,Perth,5,2018,419.0,2115.440208283999
Adelaide,Port Lincoln,5,2018,335.0,245.00141173119508
Adelaide,Sydney,5,2018,241.0,1164.1801497410133
Adelaide,Alice Springs,6,2018,742.0,1316.720676860747
Adelaide,Brisbane,6,2018,264.0,1619.982413941602
Adelaide,Canberra,6,2018,540.0,970.2290464494174
Adelaide,Gold Coast,6,2018,358.0,1604.1628403102109
Adelaide,Melbourne,6,2018,150.0,641.6529269409299
Adelaide,Perth,6,2018,383.0,2115.440208283999
Adelaide,Port Lincoln,6,2018,343.0,245.00141173119508
Adelaide,Sydney,6,2018,183.0,1164.1801497410133
Adelaide,Alice Springs,7,2018,600.0,1316.720676860747
Adelaide,Brisbane,7,2018,215.0,1619.982413941602
Adelaide,Canberra,7,2018,463.0,970.2290464494174
Adelaide,Gold Coast,7,2018,342.0,1604.1628403102109
Adelaide,Melbourne,7,2018,120.0,641.6529269409299
Adelaide,Perth,7,2018,467.0,2115.440208283999
Adelaide,Port Lincoln,7,2018,349.0,245.00141173119508
Adelaide,Sydney,7,2018,186.0,1164.1801497410133
Adelaide,Alice Springs,8,2018,547.0,1316.720676860747
Adelaide,Brisbane,8,2018,271.0,1619.982413941602
Adelaide,Canberra,8,2018,548.0,970.2290464494174
Adelaide,Gold Coast,8,2018,342.0,1604.1628403102109
Adelaide,Melbourne,8,2018,137.0,641.6529269409299
Adelaide,Perth,8,2018,417.0,2115.440208283999
Adelaide,Port Lincoln,8,2018,349.0,245.00141173119508
Adelaide,Sydney,8,2018,189.0,1164.1801497410133
Adelaide,Alice Springs,9,2018,609.0,1316.720676860747
Adelaide,Brisbane,9,2018,487.0,1619.982413941602
Adelaide,Canberra,9,2018,600.0,970.2290464494174
Adelaide,Gold Coast,9,2018,631.0,1604.1628403102109
Adelaide,Melbourne,9,2018,174.0,641.6529269409299
Adelaide,Perth,9,2018,511.0,2115.440208283999
Adelaide,Port Lincoln,9,2018,351.0,245.00141173119508
Adelaide,Sydney,9,2018,247.0,1164.1801497410133
Adelaide,Alice Springs,10,2018,546.0,1316.720676860747
Adelaide,Brisbane,10,2018,284.0,1619.982413941602
Adelaide,Canberra,10,2018,627.0,970.2290464494174
Adelaide,Gold Coast,10,2018,370.0,1604.1628403102109
Adelaide,Melbourne,10,2018,221.0,641.6529269409299
Adelaide,Perth,10,2018,458.0,2115.440208283999
Adelaide,Port Lincoln,10,2018,349.0,245.00141173119508
Adelaide,Sydney,10,2018,219.0,1164.1801497410133
Adelaide,Alice Springs,11,2018,546.0,1316.720676860747
Adelaide,Brisbane,11,2018,333.0,1619.982413941602
Adelaide,Canberra,11,2018,601.0,970.2290464494174
Adelaide,Gold Coast,11,2018,341.0,1604.1628403102109
Adelaide,Melbourne,11,2018,176.0,641.6529269409299
Adelaide,Perth,11,2018,627.0,2115.440208283999
Adelaide,Port Lincoln,11,2018,355.0,245.00141173119508
Adelaide,Sydney,11,2018,234.0,1164.1801497410133
Adelaide,Alice Springs,12,2018,810.0,1316.720676860747
Adelaide,Brisbane,12,2018,567.0,1619.982413941602
Adelaide,Canberra,12,2018,682.0,970.2290464494174
Adelaide,Gold Coast,12,2018,595.0,1604.1628403102109
Adelaide,Melbourne,12,2018,279.0,641.6529269409299
Adelaide,Perth,12,2018,748.0,2115.440208283999
Adelaide,Port Lincoln,12,2018,383.0,245.00141173119508
Adelaide,Sydney,12,2018,518.0,1164.1801497410133
Adelaide,Alice Springs,1,2019,546.0,1316.720676860747
Adelaide,Brisbane,1,2019,236.0,1619.982413941602
Adelaide,Canberra,1,2019,561.0,970.2290464494174
Adelaide,Gold Coast,1,2019,277.0,1604.1628403102109
Adelaide,Melbourne,1,2019,155.0,641.6529269409299
Adelaide,Perth,1,2019,505.0,2115.440208283999
Adelaide,Port Lincoln,1,2019,355.0,245.00141173119508
Adelaide,Sydney,1,2019,211.0,1164.1801497410133
Adelaide,Alice Springs,2,2019,618.0,1316.720676860747
Adelaide,Brisbane,2,2019,236.0,1619.982413941602
Adelaide,Canberra,2,2019,482.0,970.2290464494174
Adelaide,Gold Coast,2,2019,342.0,1604.1628403102109
Adelaide,Melbourne,2,2019,153.0,641.6529269409299
Adelaide,Perth,2,2019,387.0,2115.440208283999
Adelaide,Port Lincoln,2,2019,336.0,245.00141173119508
Adelaide,Sydney,2,2019,219.0,1164.1801497410133
Adelaide,Alice Springs,3,2019,608.0,1316.720676860747
Adelaide,Brisbane,3,2019,253.0,1619.982413941602
Adelaide,Canberra,3,2019,601.0,970.2290464494174
Adelaide,Gold Coast,3,2019,339.0,1604.1628403102109
Adelaide,Melbourne,3,2019,158.0,641.6529269409299
Adelaide,Perth,3,2019,675.0,2115.440208283999
Adelaide,Port Lincoln,3,2019,355.0,245.00141173119508
Adelaide,Sydney,3,2019,243.0,1164.1801497410133
Adelaide,Alice Springs,4,2019,605.0,1316.720676860747
Adelaide,Brisbane,4,2019,279.0,1619.982413941602
Adelaide,Canberra,4,2019,617.0,970.2290464494174
Adelaide,Gold Coast,4,2019,326.0,1604.1628403102109
Adelaide,Melbourne,4,2019,188.0,641.6529269409299
Adelaide,Perth,4,2019,461.0,2115.440208283999
Adelaide,Port Lincoln,4,2019,353.0,245.00141173119508
Adelaide,Sydney,4,2019,273.0,1164.1801497410133
Adelaide,Alice Springs,5,2019,841.0,1316.720676860747
Adelaide,Brisbane,5,2019,213.0,1619.982413941602
Adelaide,Canberra,5,2019,557.0,970.2290464494174
Adelaide,Gold Coast,5,2019,341.0,1604.1628403102109
Adelaide,Melbourne,5,2019,126.0,641.6529269409299
Adelaide,Perth,5,2019,376.0,2115.440208283999
Adelaide,Port Lincoln,5,2019,353.0,245.00141173119508
Adelaide,Sydney,5,2019,154.0,1164.1801497410133
Adelaide,Alice Springs,6,2019,640.0,1316.720676860747
Adelaide,Brisbane,6,2019,251.0,1619.982413941602
Adelaide,Canberra,6,2019,467.0,970.2290464494174
Adelaide,Gold Coast,6,2019,327.0,1604.1628403102109
Adelaide,Melbourne,6,2019,140.0,641.6529269409299
Adelaide,Perth,6,2019,513.0,2115.440208283999
Adelaide,Port Lincoln,6,2019,353.0,245.00141173119508
Adelaide,Sydney,6,2019,192.0,1164.1801497410133
Adelaide,Alice Springs,7,2019,689.0,1316.720676860747
Adelaide,Brisbane,7,2019,212.0,1619.982413941602
Adelaide,Canberra,7,2019,594.0,970.2290464494174
Adelaide,Gold Coast,7,2019,389.0,1604.1628403102109
Adelaide,Melbourne,7,2019,156.0,641.6529269409299
Adelaide,Perth,7,2019,598.0,2115.440208283999
Adelaide,Port Lincoln,7,2019,351.0,245.00141173119508
Adelaide,Sydney,7,2019,226.0,1164.1801497410133
Adelaide,Alice Springs,8,2019,540.0,1316.720676860747
Adelaide,Brisbane,8,2019,264.0,1619.982413941602
Adelaide,Canberra,8,2019,554.0,970.2290464494174
Adelaide,Gold Coast,8,2019,375.0,1604.1628403102109
Adelaide,Melbourne,8,2019,118.0,641.6529269409299
Adelaide,Perth,8,2019,456.0,2115.440208283999
Adelaide,Port Lincoln,8,2019,351.0,245.00141173119508
Adelaide,Sydney,8,2019,245.0,1164.1801497410133
Adelaide,Alice Springs,9,2019,741.0,1316.720676860747
Adelaide,Brisbane,9,2019,415.0,1619.982413941602
Adelaide,Canberra,9,2019,632.0,970.2290464494174
Adelaide,Gold Coast,9,2019,520.0,1604.1628403102109
Adelaide,Melbourne,9,2019,211.0,641.6529269409299
Adelaide,Perth,9,2019,433.0,2115.440208283999
Adelaide,Port Lincoln,9,2019,351.0,245.00141173119508
Adelaide,Sydney,9,2019,265.0,1164.1801497410133
Adelaide,Alice Springs,10,2019,665.0,1316.720676860747
Adelaide,Brisbane,10,2019,286.0,1619.982413941602
Adelaide,Canberra,10,2019,628.0,970.2290464494174
Adelaide,Gold Coast,10,2019,391.0,1604.1628403102109
Adelaide,Melbourne,10,2019,129.0,641.6529269409299
Adelaide,Perth,10,2019,403.0,2115.440208283999
Adelaide,Port Lincoln,10,2019,301.0,245.00141173119508
Adelaide,Sydney,10,2019,207.0,1164.1801497410133
Adelaide,Alice Springs,11,2019,595.0,1316.720676860747
Adelaide,Brisbane,11,2019,272.0,1619.982413941602
Adelaide,Canberra,11,2019,551.0,970.2290464494174
Adelaide,Gold Coast,11,2019,391.0,1604.1628403102109
Adelaide,Melbourne,11,2019,201.0,641.6529269409299
Adelaide,Perth,11,2019,497.0,2115.440208283999
Adelaide,Port Lincoln,11,2019,301.0,245.00141173119508
Adelaide,Sydney,11,2019,220.0,1164.1801497410133
Adelaide,Alice Springs,12,2019,595.0,1316.720676860747
Adelaide,Brisbane,12,2019,526.0,1619.982413941602
Adelaide,Canberra,12,2019,637.0,970.2290464494174
Adelaide,Gold Coast,12,2019,588.0,1604.1628403102109
Adelaide,Melbourne,12,2019,152.0,641.6529269409299
Adelaide,Perth,12,2019,736.0,2115.440208283999
Adelaide,Port Lincoln,12,2019,370.0,245.00141173119508
Adelaide,Sydney,12,2019,499.0,1164.1801497410133
Adelaide,Alice Springs,1,2020,535.0,1316.720676860747
Adelaide,Brisbane,1,2020,313.0,1619.982413941602
Adelaide,Canberra,1,2020,593.0,970.2290464494174
Adelaide,Gold Coast,1,2020,287.0,1604.1628403102109
Adelaide,Melbourne,1,2020,161.0,641.6529269409299
Adelaide,Perth,1,2020,489.0,2115.440208283999
Adelaide,Port Lincoln,1,2020,306.0,245.00141173119508
Adelaide,Sydney,1,2020,228.0,1164.1801497410133
Adelaide,Alice Springs,2,2020,546.0,1316.720676860747
Adelaide,Brisbane,2,2020,257.0,1619.982413941602
Adelaide,Canberra,2,2020,608.0,970.2290464494174
Adelaide,Gold Coast,2,2020,320.0,1604.1628403102109
Adelaide,Melbourne,2,2020,195.0,641.6529269409299
Adelaide,Perth,2,2020,466.0,2115.440208283999
Adelaide,Port Lincoln,2,2020,304.0,245.00141173119508
Adelaide,Sydney,2,2020,231.0,1164.1801497410133
Adelaide,Alice Springs,3,2020,606.0,1316.720676860747
Adelaide,Brisbane,3,2020,448.0,1619.982413941602
Adelaide,Canberra,3,2020,640.0,970.2290464494174
Adelaide,Gold Coast,3,2020,393.0,1604.1628403102109
Adelaide,Melbourne,3,2020,225.0,641.6529269409299
Adelaide,Perth,3,2020,611.0,2115.440208283999
Adelaide,Port Lincoln,3,2020,304.0,245.00141173119508
Adelaide,Sydney,3,2020,327.0,1164.1801497410133
Adelaide,Brisbane,4,2020,196.0,1619.982413941602
Adelaide,Melbourne,4,2020,155.0,641.6529269409299
Adelaide,Port Lincoln,4,2020,412.0,245.00141173119508
Adelaide,Sydney,4,2020,193.0,1164.1801497410133
Adelaide,Melbourne,5,2020,155.0,641.6529269409299
Adelaide,Port Lincoln,5,2020,362.0,245.00141173119508
Adelaide,Melbourne,6,2020,169.0,641.6529269409299
Adelaide,Port Lincoln,6,2020,312.0,245.00141173119508
Adelaide,Alice Springs,7,2020,443.0,1316.720676860747
Adelaide,Brisbane,7,2020,547.0,1619.982413941602
Adelaide,Melbourne,7,2020,157.0,641.6529269409299
Adelaide,Perth,7,2020,677.0,2115.440208283999
Adelaide,Port Lincoln,7,2020,307.0,245.00141173119508
Adelaide,Sydney,7,2020,176.0,1164.1801497410133
Adelaide,Alice Springs,8,2020,548.0,1316.720676860747
Adelaide,Brisbane,8,2020,276.0,1619.982413941602
Adelaide,Gold Coast,8,2020,283.0,1604.1628403102109
Adelaide,Melbourne,8,2020,152.0,641.6529269409299
Adelaide,Perth,8,2020,677.0,2115.440208283999
Adelaide,Port Lincoln,8,2020,307.0,245.00141173119508
Adelaide,Sydney,8,2020,202.0,1164.1801497410133
Adelaide,Alice Springs,9,2020,548.0,1316.720676860747
Adelaide,Brisbane,9,2020,349.0,1619.982413941602
Adelaide,Gold Coast,9,2020,301.0,1604.1628403102109
Adelaide,Melbourne,9,2020,155.0,641.6529269409299
